,comment,star,date,,상품 링크
4567,이뻐요 다른 색상도 구매하려구요,5,20.08.25.,,
4568,좋아요!! 몇번 재구매 했어요 선물로도 부담없고 좋습니다~,5,20.09.03.,,
4569,좋아요!! 몇번 재구매 했어요 선물로도 부담없고 좋습니다~,5,20.09.03.,,
4570,색감이 홈페이지보다 연해서 오히려 좋았어요. 너무 부담스럽지않은 레몬색이에요! 키 158에 48키로인데 m도 여유있어요. 허리라인 잡아주지 않는 박스핏인 옷이라 L은 남성옷 특유의 핏인 어깨선 도드라짐이 있거나 팔이 길 것 같네요. 저는 딱 맞게 입고 싶어서 m 샀는데도 팔 길이 좀 길고 약간 어깨선 뽝!! 보이는 핏이에요. 여성스러운 라인 좋아하시는 분들께는 추천드리지 않지만 여름에 시원하고 편한 핏의 깔끔한 옷 찾으시는 분들께는 강추합니다!,5,20.06.26.,,
4571,면이 얇으면서 좋구 색상도 생각한 대로 입니다! 상체 44정도 되는데 적당히 맞았어요,5,20.09.04.,,
4572,"최소 20번이상 세탁기돌렸는데 목늘어나거나 옷상한적없어요 목늘어났단거보고 읭스러웠네요ㅋㅋ 
몇개 더 추가구매하려고요 티2개만사본건데 더살걸하네요ㅠㅠ",5,20.08.08.,,
4573,음 핏이 생각보다 이쁘진 않네요 ㅠ 보라색도 쨍한 보라색,5,20.08.16.,,
4574,보이즈 상품이라 사이즈가 고민됐는데 적당히 낙낙하게 입기 좋아요,5,20.08.18.,,
4575,기본 티로 입기에 딱 좋아요!!,5,20.08.26.,,
4576,"색도 예쁘고 좋아요
근데 처음에 약간 토(?)냄새가 나서
식겁했어요 빨면 괜찮아져서 다행이에요",4,20.08.02.,,
4577,편하고 세탁했을때도 괜찮았어요.,4,20.09.13.,,
4578,보이즈라 팔이 길 줄 알았는데 딱 좋아요 😂 163/48 M 타이트하지 않게 잘 맞아요!,4,20.08.13.,,
4579,생각보다 기장이 짧아요 !,5,20.09.15.,,
4580,좋아여 핏도 이뻐요,5,20.08.23.,,
4581,폴로 남여공용 샀는데 너무커서 보이즈로 주문했는데 생각보다는 크지만 공용보다는 작아서 좋아요,4,20.09.02.,,
4582,"키 160에 보통 체형 여자입니당
원래 박시하게 입는거 좋아해서 사이즈 고민했는데 L사이즈 적당하게 박시해서 마음에 딱 들어요 !",5,20.08.24.,,
4583,편하고 부담 없이 입을 수 있어서 좋아요!!,5,20.08.22.,,
4584,실제 색감 맞추려고 일부러 더 어둡게 찍었어요 쨍한 파랑색 티 찾고 있었는데 완전 딱입니당 포니는 상아색에 노란색 두 방울 더 얹은 색?ㅎㅎ 예뻐용,5,20.08.05.,,
4585,44사이즈 마른 몸매 m낙낙하게 이쁩니다. 배송 빠르고 감사해요,5,20.08.12.,,
4586,66사이즈인데 m 딱맞아요 질은 아직 세탁을 안해서 모르겠어요,5,20.09.07.,,
4587,보이즈로 구매해서 좋아요~~~여자가 입기에 딱조항요,5,20.09.05.,,
4588,"생각했던 크기에요~ 
아직 입어보지는 않았지만 딱 이쁘게 여유있을 것 같아요~ (정55사이즈에요)",5,20.09.02.,,
4589,생각보다 빨리왔어요 이쁩니다,5,20.08.23.,,
4590,넘 구여운 색상과 낙낙한핏이 넘 예뻣요...,5,20.08.27.,,
4591,솔직히 색상 반신반의 하면서 샀었는데 색상 너무 맘에들고 너무 예뻐요!!! 재질도 부들부들 너무좋아요. 하지만 옷에서 심한 본드냄새같은? 식초냄새가 나긴하는데 섬유유연제 뿌려놓고 베란다에 널어놨어요! 너무 맘에들어서 나중에 또 구입할것같습니다!,5,20.07.17.,,
4592,"배송은 빨랐어요! 1주일도 안걸린거 같아요, 55사이즈라 많이들 추천하시는 L했는데 살짝 큰느낌이라 M할걸 .... 했어요",4,20.09.01.,,
4593,"막 달라붙지도 않고 그렇다고 너무 벙벙하지 않은 핏은 보이즈 L이 좋은거 같아요 !
남색 . 흰색 샀는데 남색은 솔직히 잘 몰겠구..흰색은 이뿌네용",5,20.08.16.,,
4594,면재질지 좋아 검은색 하나더 구매합니다,5,20.08.23.,,
4595,"짱짱 보이즈가 저한테 딱이뻐요
친구도 이쁘다고 따라샀어요",5,20.08.18.,,
4596,잘 입고 있습니다 .,5,20.08.29.,,
4597,잘 입고 있습니다 .,5,20.08.29.,,
4598,"이뻐요ㅎㅎ
세탁후에도 목도 안 늘어나구요ㅎㅎ",5,20.08.19.,,
4599,편하게입기좋아요 추천합니다,5,20.08.22.,,
4600,"한번 빨았는데 목이 늘었났어요 그리고 색깔이 ,,생각 보다 너무 반티 같아요 ㅠㅠ그리고 사이즈도 조금 커욘",3,20.08.06.,,
4601,"요새 폴로반팔티가 대유행이라 저도 하나 구매해봤어요.심플해서 화려한 디자인의 스커트에도 매치하고 그냥 청바지에도 입구요.
오트밀색상도 사고 싶은데 입고가 안되나 봐요.ㅠㅠ",5,20.08.04.,,
4602,"후기들에서도 알 수 있듯이 색이 넘 예뻐요~
L사이즈는 편하게 입을 수 있는 넉넉한 품이네요! 처음에 받았을 때 식초? 같은 약간 시큼한 냄새가 나서 별점 하나 뺏어요. 그래도 면 이만하면 넘 좋고 배송 금방 와서 만족합니다!",4,20.07.17.,,
4603,"예뻐요! 색상이 시원하고 좋아요 
같이 산 다른 색들도 다 예뻐요
재질도 좋고~ 배송도 빨랐습니다 
잘 입을게요^^~",5,20.07.17.,,
4604,배송은 한 1주일 걸렸어요 162/48이고 m 했는데 생각보다 잘맞았어요 근데 소매가 좀 어벙벙 해서 수선할까 고민중입니다,5,20.08.27.,,
4605,"좋아요 배송도 너무 오래걸리지
않았고 사이즈도 적당합니다",5,20.08.07.,,
4606,재질도 부드럽고 편하고 예뻐용,5,20.08.18.,,
4607,재질도 부드럽고 편하고 예뻐용,5,20.08.18.,,
4608,"169/55 인데 사이즈 엄청 잘맞아요 어깨도 딱이쁘고 팔길이가 조금길기는 하지만 두번 접을수 있어서 더좋은거 같아요. 백화점에서 구매한 여자 폴로 m사이즈랑 어깨랑 통은 비슷한거 같아요!! 
노랑이 색이 애매할까봐 걱정했는데 색너무 이뻐요!!",5,20.07.25.,,
4609,"다 예쁜데 처음에 진짜 냄새 많이나요
뒷목쪽에 누렇게 조금 오염되어 왔는데 환불 귀찮아서 걍 입긴할게요",5,20.09.01.,,
4610,넘 시원하게 잘입고있어요.일반면티들은  덥다 느껴질정도로 폴로 면티 재질 좋고 시원합니다.3가지 색상 구매했구요. 원래 드라이 해서 입는 편인데  귀찮아서 세탁망에 넣어 세탁기에 돌렸는데  틀어짐이나 늘어짐 현상 전혀없어요. 그대로입니다.굿!,5,20.07.25.,,
4611,넘 시원하게 잘입고있어요.일반면티들은  덥다 느껴질정도로 폴로 면티 재질 좋고 시원합니다.3가지 색상 구매했구요. 원래 드라이 해서 입는 편인데  귀찮아서 세탁망에 넣어 세탁기에 돌렸는데  틀어짐이나 늘어짐 현상 전혀없어요. 그대로입니다.굿!,5,20.07.25.,,
4612,색도 완전 이뿌고 편합니다,5,20.09.06.,,
4613,174/55 인데 L 사이즈 넉넉하니 좋네요,5,20.09.13.,,
4614,우손 직구 배송이 일주일만에 도착해서 좋았습니다! 폴로 티도 너무 이쁘고 여기 자주 이용할 거같아요,5,20.08.23.,,
4615,우손 직구 배송이 일주일만에 도착해서 좋았습니다! 폴로 티도 너무 이쁘고 여기 자주 이용할 거같아요,5,20.08.23.,,
4616,우손 직구 배송이 일주일만에 도착해서 좋았습니다! 폴로 티도 너무 이쁘고 여기 자주 이용할 거같아요,5,20.08.23.,,
4617,"질이 좋아요! 계속 사게되요.. 네이비도 살까 생각중이에요...... 하하하핳 
요즘 이브랜드에 빠져써용",5,20.08.07.,,
4618,너무 잘입고 있어요 만족스러워요,4,20.09.08.,,
4619,너무 잘입고 있어요 만족스러워요,4,20.09.08.,,
4620,목부분 늘어나지않고 좋아요,5,20.09.10.,,
4621,"요새 폴로반팔티가 대유행이라 저도 하나 구매해봤어요.심플해서 화려한 디자인의 스커트에도 매치하고 그냥 청바지에도 입구요.
오트밀색상도 사고 싶은데 입고가 안되나 봐요.ㅠㅠ",5,20.08.04.,,
4622,"후기들에서도 알 수 있듯이 색이 넘 예뻐요~
L사이즈는 편하게 입을 수 있는 넉넉한 품이네요! 처음에 받았을 때 식초? 같은 약간 시큼한 냄새가 나서 별점 하나 뺏어요. 그래도 면 이만하면 넘 좋고 배송 금방 와서 만족합니다!",4,20.07.17.,,
4623,"예뻐요! 색상이 시원하고 좋아요 
같이 산 다른 색들도 다 예뻐요
재질도 좋고~ 배송도 빨랐습니다 
잘 입을게요^^~",5,20.07.17.,,
4624,배송은 한 1주일 걸렸어요 162/48이고 m 했는데 생각보다 잘맞았어요 근데 소매가 좀 어벙벙 해서 수선할까 고민중입니다,5,20.08.27.,,
4625,"좋아요 배송도 너무 오래걸리지
않았고 사이즈도 적당합니다",5,20.08.07.,,
4626,재질도 부드럽고 편하고 예뻐용,5,20.08.18.,,
4627,재질도 부드럽고 편하고 예뻐용,5,20.08.18.,,
4628,"169/55 인데 사이즈 엄청 잘맞아요 어깨도 딱이쁘고 팔길이가 조금길기는 하지만 두번 접을수 있어서 더좋은거 같아요. 백화점에서 구매한 여자 폴로 m사이즈랑 어깨랑 통은 비슷한거 같아요!! 
노랑이 색이 애매할까봐 걱정했는데 색너무 이뻐요!!",5,20.07.25.,,
4629,"다 예쁜데 처음에 진짜 냄새 많이나요
뒷목쪽에 누렇게 조금 오염되어 왔는데 환불 귀찮아서 걍 입긴할게요",5,20.09.01.,,
4630,넘 시원하게 잘입고있어요.일반면티들은  덥다 느껴질정도로 폴로 면티 재질 좋고 시원합니다.3가지 색상 구매했구요. 원래 드라이 해서 입는 편인데  귀찮아서 세탁망에 넣어 세탁기에 돌렸는데  틀어짐이나 늘어짐 현상 전혀없어요. 그대로입니다.굿!,5,20.07.25.,,
4631,넘 시원하게 잘입고있어요.일반면티들은  덥다 느껴질정도로 폴로 면티 재질 좋고 시원합니다.3가지 색상 구매했구요. 원래 드라이 해서 입는 편인데  귀찮아서 세탁망에 넣어 세탁기에 돌렸는데  틀어짐이나 늘어짐 현상 전혀없어요. 그대로입니다.굿!,5,20.07.25.,,
4632,색도 완전 이뿌고 편합니다,5,20.09.06.,,
4633,174/55 인데 L 사이즈 넉넉하니 좋네요,5,20.09.13.,,
4634,우손 직구 배송이 일주일만에 도착해서 좋았습니다! 폴로 티도 너무 이쁘고 여기 자주 이용할 거같아요,5,20.08.23.,,
4635,우손 직구 배송이 일주일만에 도착해서 좋았습니다! 폴로 티도 너무 이쁘고 여기 자주 이용할 거같아요,5,20.08.23.,,
4636,우손 직구 배송이 일주일만에 도착해서 좋았습니다! 폴로 티도 너무 이쁘고 여기 자주 이용할 거같아요,5,20.08.23.,,
4637,"질이 좋아요! 계속 사게되요.. 네이비도 살까 생각중이에요...... 하하하핳 
요즘 이브랜드에 빠져써용",5,20.08.07.,,
4638,너무 잘입고 있어요 만족스러워요,4,20.09.08.,,
4639,너무 잘입고 있어요 만족스러워요,4,20.09.08.,,
4640,목부분 늘어나지않고 좋아요,5,20.09.10.,,
4641,예뻐요 가을용으로 미리구매,5,20.08.15.,,
4642,"좋아요! 색상 정말 예쁘고 질 좋아요 
제가 보통 44-55정도 입는데 너무 맘에 들어요 
정말 예쁘고 좋아요 고민마시고사세요",5,20.07.17.,,
4643,예뻐서우리딸과나누어서입고있어요~감사감사,5,20.09.06.,,
4644,"일주일 걸려서 받았어요. 
그냥 면티셔츠이고, 예쁘고 만족합니다. 자주 애용하게 될 것 같아요.",5,20.08.04.,,
4645,"161/50 L시켰는데 정말 완전 만족스러운 핏!!!
성인남자용으로는 S입었는데 비슷한거 같더라고요 흰색 너무 예쁘도 재질도 얇아서 여름에 입기 너무 좋아요",5,20.08.01.,,
4646,사이즈 잘맞아요 배송 빨라 좋아요 ^^,5,20.09.01.,,
4647,"소재도 얇고 시원하니 너무 좋아요
배송도 해외치고는 빠른편인것 같아요",5,20.08.31.,,
4648,생각보다 핏이 어정쩡한데 편하게입을수있을것 같아요,4,20.09.05.,,
4649,L샀더니 약간 넉넉하네요! 좋아요~,5,20.08.19.,,
4650,"배송도 빨리 왔고, 핏도 아주 붙지도 않고 아주 넉넉하지도 않은 딱 정사이즈 입니다. 조금 넉넉하게 입고싶으시면 윗사이즈를 시켜야 할 것 같네요~",5,20.07.24.,,
4651,저번에 시키고 마음에 들어서 이번에 3벌 더 시켰어용,5,20.08.18.,,
4652,174/55 L사이즈 넉넉하니 좋네요,5,20.09.13.,,
4653,사이즈가 딱이에요. 너무 이뻐서 엄청 만족했어요,4,20.08.26.,,
4654,늘어남도 없고 재질도 그대로 너무 좋아여,5,20.09.08.,,
4655,너무 잘 입고 있어요 이쁘네요,4,20.09.08.,,
4656,"아주 편하고 160/50인데 잘 맞아용~!
이쁘네요 재질도 탄탄하고 미국에서 사온것보다 더 질이 좋네요",5,20.08.18.,,
4657,반팔티 세 개 샀는데 m사이즈 편하게 잘 맞아요!!,5,20.08.17.,,
4658,반팔티 세 개 샀는데 m사이즈 편하게 잘 맞아요!!,5,20.08.17.,,
4659,반팔티 세 개 샀는데 m사이즈 편하게 잘 맞아요!!,5,20.08.17.,,
4660,"미국직배송이라고 했는데 왜
한국택배송장이 붙어 있죠??
혹시 밑에 붙여있나 싶어 떼어봤지만
역시나....",1,20.08.24.,,
4661,좋은가격에 이쁘게 입어요!,5,20.09.12.,,
4662,"사이즈
아주 적당하고 좋아요 배송은 그냥ㅎ 
만족합니다 ~",4,20.08.07.,,
4663,배송도 빠르고 옷도 예쁩니다,5,20.08.21.,,
4664,국내 폴로매장에서는 S사이즈를 입어서 사이즈선택 걱정했는데 살짝 여유있게 잘 맞아요 다른색도 구매할려구요 ㅎㅎ 빠른배송 감사합니다.,5,20.08.13.,,
4665,예뻐요 160 51 제일 작은사이즈 샀는데 딱 여성분들 핏 예쁘게 나올 핏이예요 저랑 스펙 비슷하신분 참고하세요,5,20.08.28.,,
4666,완전 잘 입고 다니고 있어요! 넘 예쁘고 만족스럽습니당~!,5,20.08.08.,,
4667,너무 예뻐요 잘입을게요,5,20.09.11.,,
4668,배송 생각보다 빠르고 사이즈도 적당해요!,5,20.08.11.,,
4669,"너무부들거리고 색진짜이뻐요 ㅜㅠ 
다른색상으로 또 구매하게요 !~~~",5,20.08.05.,,
4670,너무 예쁘고 좋아요 편하게 잘 입겠습니다:),5,20.08.12.,,
4671,"색상은 사진 확인하시구요^^ 질 좋고 디자인 예쁘고 색 좋고 배송도 빨라요 
정말 예쁩니다 너무 만족스러워요",5,20.07.17.,,
4672,"월요일에 주문해서 금요일에 받았어요
해외 배송인데도 정말 빠르고
옷이랑 모자도 싸게 잘 샀어요",5,20.07.31.,,
4673,잘 맞아요~~라지 딱,5,20.08.20.,,
4674,"고1 딸아이 사주었는데
사이즈 선택은 리뷰가 도움이 많이 되었어요. 
색상도 마음에 들고 재질도 역시 좋아요~
(키 157 몸무게 46 사이즈 L. 핏은 편안하게 여유있는 편이에요)",5,20.08.11.,,
4675,색상이 예쁘네요 만족합니다,3,20.08.15.,,
4676,색상이 예쁘네요 만족합니다,3,20.08.15.,,
4677,예뻐요 잘입고 있어요 ㅎㅎ맘에드러용,5,20.08.11.,,
4678,사이즈도 딱이고 편해요,5,20.08.16.,,
4679,폴로 기본템으로 잘 입구있습니당ㅎㅎ,5,20.08.21.,,
4680,제품좋아요^^ 배송 진짜 빨라좋아요~~,5,20.09.01.,,
4681,"색감이 보이는거랑 조금은 다르지만
좋습니다",5,20.09.07.,,
4682,색은 생각보다 진한 핑크인데 예뻐서 맘에 들어요. 배송도 1주일 만에 온거라 괜찮았어요.,5,20.07.28.,,
4683,색감이 너무 이쁘네요!,5,20.08.17.,,
4684,"155에 51인데요  xl라 좀커요
L해도 갠찮을거같아요",3,20.09.06.,,
4685,회사 다닐때 잘 입고 있습니다,4,20.09.07.,,
4686,회사 다닐때 잘 입고 있습니다,4,20.09.07.,,
4687,주 좋아요 계속 구매할 의향이 있습니다,5,20.09.05.,,
4688,상품 질도 괜찮고 해외배송치곤 속도가 빨라서 좋아요,5,20.08.28.,,
4689,배송 생각보다 빨랐어요,5,20.08.16.,,
4690,대만족 굿굿굿 .ㅋ,5,20.08.23.,,
4691,배송도 빠르고 예뻐요,5,20.08.19.,,
4692,정사이즈에요 편하고 좋아요~~~,5,20.08.11.,,
4693,저렴하게 잘 삿어요. 몸집이 작은편인데도 딱 맞더라구요~ 다음엔 L살것같아요!,5,20.08.06.,,
4694,너무이뻐서 깜짝놀랐고 사이즈도 너무 잘맞아요~~~ 감사합니다^^,5,20.08.24.,,
4695,예쁘고 좋습니다~~~,5,20.09.09.,,
4696,아주 편합니당 몸이작아서 스트레스였는데 이건 좀 괜춘하네요,5,20.09.01.,,
4697,정사이즈이고 목늘어짐 없어요!! 손으로 살살 빨면 될 거 같아요,5,20.08.28.,,
4698,"딱 정사이즈 여자들 강추 사이즈
다만 기장⍤⃝𓂭 좀 짧은감⍤⃝𓂭 있긴함",5,20.09.04.,,
4699,좋아요 판매자님 사이즈 교환 배송전에 요청했는데 친절하게 바꿔주셨습니다 배송도빠르구 잘받았습니다 감사합니다,5,20.08.12.,,
4700,158 여성 M사이즈 딱이네용 배송도 빨랐어요ㅎㅎ 다른색도 살걸,5,20.08.06.,,
4701,그냥 티셔츠보다 카라티를 추천합니다 진짜 회사갈때입기좋음,5,20.09.01.,,
4702,전체적으로 무난한핏에 제가 덩치가 작다보니 잘맞습니다 다만 빨래후 건조기에 말리면 쪼그라들어서 바로 못입을거같아서 세탁에는 좀 유의해야할듯하네요,5,20.08.24.,,
4703,배송 빠르고 사이즈 잘 맞고 좋습니다,5,20.08.12.,,
4704,배송도 바르고 핏도 딱 원하는 핏이라서 너무 만족해요,5,20.08.14.,,
4705,이 시국인데도 불구하고 배송은 빠른 편이라 좋았습니다. 155기준으로 적당한 핏이었습니다. 정품인지 아닌지는 잘 모르겠습니다,4,20.07.23.,,
4706,"66사이즈인데 xl딱 적당히 잘 맞아요!
이뻐요!!",5,20.09.02.,,
4707,추천합니다 가격도 착하고 마음에 들어요,5,20.08.31.,,
4708,추천합니다 가격도 착하고 마음에 들어요,5,20.08.31.,,
4709,168 54kg 라지 잘 맞아요,5,20.09.15.,,
4710,재구매입니다. 키 177에 몸무게 66 마른 체형 사이즈 적당합니다.,5,20.09.02.,,
4711,연보라는아니고 약간 쨍한 느낌인데 흔한보라색이 아니라서 마음에들어요!,5,20.08.08.,,
4712,"생각한 천이 아니여서 별 하나 뺐어요
해외배송인데 빨리와서 놀랬어요 그냥 인천에서 온거같기도 하고... 정품인지 믿음은 안가지만 가격이 저렴해서 잘 입을께요",4,20.07.23.,,
4713,"생각한 천이 아니여서 별 하나 뺐어요
해외배송인데 빨리와서 놀랬어요 그냥 인천에서 온거같기도 하고... 정품인지 믿음은 안가지만 가격이 저렴해서 잘 입을께요",4,20.07.23.,,
4714,사이즈도 딱 맞고 넘 이뻐요!,5,20.08.14.,,
4715,생각보다 좀 작아용 옷은 이뻐요,4,20.08.09.,,
4716,키 177에 몸무게 66 마른 체형 보이즈 XL 정사이즈로 잘 맞습니다. 작지도 않고 크지도 않고 원하던 핏으로 딱 좋네요.,5,20.08.22.,,
4717,생각하던 핏이에요 그리고 무엇보다 예쁘네용,4,20.08.12.,,
4718,"저는 44반-55입는데, M살까 L살까 굉장히 고민하다가 미듐으로 구매했는데 잘 선택한 것 같아요! 라지했으면 너무 컸을거 같네요.
그리고 리뷰에 재질이 너무 얇고 안좋다는평이 있어서 걱정했는데 생각보다 좋아서 저는 만족해요~~ 잘세탁하면 괜찮을거 같아요!
다 만족스러웠는데 옷에서 시큼한? 냄새가 좀 많이 나더라구요. 받자마자 피죤뿌려놓았는데 내일 당장 입으려구요^^ 너무 만족스러워서 또 구매할거에요!",5,20.06.23.,,
4719,생각보다 목 늘어남이 많지 않아요~,4,20.09.04.,,
4720,"기장이 조금 짧은느낌이요 
골반라인정도요 수구리면 등보일락밀락하는..
팔들거나 기지개켤때 옷이 들릴락말락하는쩡도요..그런데...
빨면 더 줄을꺼같애서 못빨고있어요 ㅋ
..그래도 핏은 좋을거같아요 
면은 아주 휼륭해요~~부들부들",5,20.07.25.,,
4721,일단 면이 너무 좋아요 너무 두툼하지도 너무 얇지도 읺고 m사이즈도 아주질맞아요,4,20.08.27.,,
4722,일단 면이 너무 좋아요 너무 두툼하지도 너무 얇지도 읺고 m사이즈도 아주질맞아요,3,20.08.27.,,
4723,일단 면이 너무 좋아요 너무 두툼하지도 너무 얇지도 읺고 m사이즈도 아주질맞아요,4,20.08.27.,,
4724,일단 면이 너무 좋아요 너무 두툼하지도 너무 얇지도 읺고 m사이즈도 아주질맞아요,3,20.08.27.,,
4725,일단 면이 너무 좋아요 너무 두툼하지도 너무 얇지도 읺고 m사이즈도 아주질맞아요,4,20.08.27.,,
4726,예쁘게 잘 입을거 같아요~~ 배송 빨랐어요,5,20.08.31.,,
4727,예쁘게 잘 입을거 같아요~~ 배송 빨랐어요,5,20.08.31.,,
4728,전체적으로 무난한핏에 제가 덩치가 작다보니 잘맞습니다 다만 빨래후 건조기에 말리면 쪼그라들어서 바로 못입을거같아서 유의해야할듯하네요,5,20.08.24.,,
4729,사이즈 넉넉해서 좋아요 ㅋㅋ,4,20.09.04.,,
4730,잘 입을게요 넘 맘에 들어요,4,20.08.12.,,
4731,여자친구 선물로 샀는데 만족해서 좋아요,5,20.08.30.,,
4732,"좋아요 택도 잘달려있고 문제없이 왔어요
ㅔ",5,20.08.12.,,
4733,편해요 100입는 슬림한 남자 가능해요,5,20.09.09.,,
4734,좋아요 품절된게 많아서 내년엔 더 일씩 사야겠어요 맞게 입으려면M 여유있게L,5,20.08.24.,,
4735,원하던 사이즈라서 너무 만족해요,5,20.08.14.,,
4736,"백화점에서49000원이고..주문하고 일주일기다리란말에..급검색하다 주문하게됐는데..
토욜주문하고 화요일에받았어요 ㅎ
생각했던핏보다작았지만 낙낙하게 이쁨니다 
건조기돌려서 살짝 짧아졌는데..오버핏에서 살짝낙낙한핏 156/45 잘맞아요",5,20.07.27.,,
4737,색이 이뻐요 매일 입을 것 같아요,5,20.09.02.,,
4738,"딱 생각한 느낌이에요
면이 얇고 좋아요
161/50인데 미디움샀더니 딱 좋아요",5,20.08.30.,,
4739,좋아요ㅎㅎ 귀엽고 청바지 치마 다 잘어울릴 듯 해요ㅋㅋㅋ,5,20.08.06.,,
4740,너무 색도 이쁘고 편해요,5,20.09.02.,,
4741,사이즈도 잘 맞고 핏더 예쁘네요~,5,20.09.01.,,
4742,사이즈도 잘 맞고 핏더 예쁘네요~,5,20.09.01.,,
4743,좋습니다~~~~  써보니 좋아요,4,20.09.07.,,
4744,좋습니다~~~~  써보니 좋아요,5,20.09.07.,,
4745,좋습니다~~~~  써보니 좋아요,5,20.09.07.,,
4746,"남자 마른체형인데  사이즈땜에 걱정됐는뎅
xy   사이즈 잘 맞네요",5,20.08.31.,,
4747,"잘 입을께요
수고하세요",5,20.09.03.,,
4748,"두개샀는데 네이비는 잘 입고있어요~
노랑색은 안입고 빨기만했는데 팔 아랫쪽에 구멍이 났어요ㅠㅠ
세탁망했는데도 그래서 속상한데 어쩔수없이 그냥 두고있메요",3,20.08.17.,,
4749,딱 예쁜 라벤더색이에요 만족합니다~,5,20.08.14.,,
4750,사이즈 딱저아요 싸게 잘삼,4,20.08.12.,,
4751,좋아욬ㅋㅋㅋ 자주 사입을게요,4,20.09.04.,,
4752,"기본템 추가금액 붙어도 사야하는 기본색상
청바지랑 입으면 이쁠듯",5,20.08.12.,,
4753,좋습니다 졸습니다 좋아요,3,20.09.04.,,
4754,169/55 인데 사이즈 엄청 잘맞아요 어깨도 딱이쁘고 팔길이가 조금길기는 하지만 두번 접을수 있어서 더좋은거 같아요. 백화점에서 구매한 여자 폴로 m사이즈랑 어깨랑 통은 비슷한거 같아요ㅎㅎ,5,20.07.25.,,
4755,L넉넉하고 좋아요!,5,20.08.19.,,
4756,배송도 생각보다빠르고 이뻐요!,5,20.08.11.,,
4757,상품상태도 괜찮고 해외배송치곤 빨라서 좋아요,5,20.08.28.,,
4758,"L사이즈 - 가슴둘레 47.5 어깨넓이 41 길이 64 소매21 입니다.

55사이즈인데 살짝 널널하게 L사이즈 잘 맞습니다. 자주보는 유투버가 L사이즈입은게 예뻐서 저도 같은 사이즈로 골랐어요. 탑텐 85사이즈 티셔츠가 Xl사이즈랑 가슴둘레 어깨넓이 비슷한것 같아요. 다음엔 Xl사이즈도 사볼까 생각중입니다!",5,20.07.15.,,
4759,"원래 가지고 있던 상품인데 색깔만 다르게 해서 샀어요. 158/50 55사이즈, 어깨 넓고 팔 짧아서 보이즈 L가 거의 맞춤처럼 맞습니다. 배송 만족하구요, 별 하나 빠진 이유는 오자마자 섬유유연제 조물조물해서 “세탁망”에 넣어서 탈수만 돌렸음에도 불구하고 흰 티 뒷목 부분이 헤졌습니다. 린넨 상품도 아니고 매우 당황스럽습니다만 하하 그냥 입어야죠 뭐! 흰티 비침정도 확인하시라고 라벨 넣어서 찍어봤습니다. 한여름에 입기 좋은 두께예요. 왜 그런지 모르겠으나 다른 색상보다 흰티가 유난히 약한 것 같습니다. 구매에 참고하세요!!",4,20.06.21.,,
4760,"목부위 봉제선이 안맞고 어깨는 딱맞는데
핏이자연스럽지 않음
기대했다가 핏이 안이뻐서 의류재활용으로
바로 보냈음",3,20.08.22.,,
4761,색이 생각보다 파스텔이지만 그래도 저렴히 잘샀어요!,5,20.08.30.,,
4762,여름이라 자주 세탁했는데도 짱짱합니다!,4,20.09.04.,,
4763,각격대비 품질은 좋은데 오버핏입니다. 조금 큽니다.설명보다 하나 작게 사세요,5,20.08.22.,,
4764,색깔 진짜예뻐요 또 사입을게요,5,20.09.04.,,
4765,봄과 잘어울리는 색이에요~,5,20.08.17.,,
4766,"무엇보다도 배송이 진짜 빨랐어요! 한국 쇼핑몰에서 시킨 것보다 더 먼저 배송왔어요 ㅋㅋㅋ 
색깔도 생각했던거랑 똑같고 넘 예뻐요~ 다음에 다른 색깔로 구입하려구요!",4,20.07.22.,,
4767,보통 55 사이즈 입는데 L사이즈하니까 적당히 낙낙하게 입을 수 있어요!,5,20.08.12.,,
4768,굿굿 너무 예뻐요 ㅎ,5,20.09.09.,,
4769,넉넉하게 입을 분들은 L구매하는게 나을거같아여,4,20.09.02.,,
4770,평소 s입구요 보이즈 핏은 m구매했는데 다음에는 L살것같아요! 딱 맞아요~,5,20.08.06.,,
4771,160/49입니다. M사이즈 구매하고싶었는데 품절이라 그냥 라지 구매했어요. 엉덩이 반쪼오오끔 넘게 덮고 바지안에 넣어입어도 예쁠것같아요 편하게 입으려고 산건데 잘산것같아요,5,20.07.17.,,
4772,목 부분 딱 맞고 좋네요 사이즈 잘 맞아요,5,20.08.12.,,
4773,"면이 얇고 좋아요
딱 생각한 느낌이에요
161/50인데 m삿더니 딱좋아요",5,20.08.30.,,
4774,아주 만족해용 핏도 제가 원하던 핏감이공 색도 너무너무 예뻐용,5,20.08.27.,,
4775,쫀쫀한 흰색이라 더 좋아요!,5,20.08.14.,,
4776,이뻐여 담에또사려구여,5,20.08.31.,,
4777,좋아요 색도 예뻐요,5,20.08.27.,,
4778,인간폴로되고싶네여 ㅠㅠㅠ,5,20.08.19.,,
4779,딱 예쁜 핏이에요 만족합니다~~,5,20.08.14.,,
4780,사이즈 걱정했는데 정사이즈 사니까 딱 좋았어요!  면이 너무 얇은 게 아닐까 걱정했는데 생각보다 비치지않고 기대이상입니다!,5,20.08.06.,,
4781,포니색이 너무 이뻐요 팔은 긴데 기방이 노무 짧아요 키 160이상인분들은 때똥한게 싫으시면 엘사서 팔만 수선하시는거 추천요,4,20.07.24.,,
